YEAR,PRIMARY_SAMPLE_UNIT,protected_status,psu_richness,psu_simpson,psu_shannon
2003,537U,all,2,1.8823529411764706,1.9378192408783848
2003,537U,all,1,1.0,1.0
2003,537U,all,1,1.0,1.0
2003,539U,all,2,1.9459459459459456,1.9722859800819112
2003,539U,all,22,4.285278413424867,7.559071165772564
2003,539U,all,6,5.444444444444445,5.742347492053464
2003,539U,all,1,1.0,1.0
2003,539U,all,2,1.7999999999999998,1.8898815748423097
2003,539U,all,2,1.9459459459459456,1.9722859800819112
2003,539U,all,2,2.0,2.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,539U,all,1,1.0,1.0
2003,540U,all,6,5.000000000000001,5.450691787846755
2003,540U,all,16,6.5333333333333306,10.366237448247585
2003,540U,all,9,8.066666666666665,8.54923454974006
2003,540U,all,4,3.1946902654867255,3.476223899605084
2003,540U,all,3,2.5128205128205128,2.6973828142502674
2003,540U,all,3,2.114563106796117,2.4656640023062724
2003,540U,all,2,2.0,2.0
2003,540U,all,2,1.9359999999999997,1.967032300542503
2003,540U,all,1,1.0,1.0
2003,540U,all,1,1.0,1.0
2003,540U,all,1,1.0,1.0
2003,540U,all,1,1.0,1.0
2003,540U,all,1,1.0,1.0
2003,542U,all,6,2.951219512195122,4.139487243529401
2003,542U,all,16,6.6489361702127665,9.463303976488632
2003,542U,all,5,4.454545454545454,4.710650674213246
2003,542U,all,5,2.4632109932162116,3.246632099312353
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,542U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,9,3.1180438448566616,4.365712068767512
2003,543U,all,9,4.813333333333333,6.441171336758812
2003,543U,all,3,2.513043478260869,2.725740009580304
2003,543U,all,2,1.6,1.7547653506033232
2003,543U,all,2,1.7999999999999998,1.8898815748423097
2003,543U,all,2,1.8615384615384616,1.9260702242522327
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,543U,all,1,1.0,1.0
2003,547U,all,5,2.2704402515723268,3.091314155876972
2003,547U,all,19,13.12048192771085,15.694088459207995
2003,547U,all,7,1.6522655426765014,2.413719576251255
2003,547U,all,4,3.3057851239669422,3.53594516130651
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,547U,all,2,1.7241379310344829,1.8420227750373133
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,547U,all,1,1.0,1.0
2003,549U,all,8,5.897959183673468,6.830079504280345
2003,549U,all,17,7.449612403100775,11.36091796274166
2003,549U,all,7,7.0000000000000036,6.999999999999999
2003,549U,all,3,2.8139534883720936,2.9069066786738817
2003,549U,all,2,1.6896551724137931,1.8189685116531733
2003,549U,all,2,1.3348729792147804,1.5182725554736363
2003,549U,all,1,1.0,1.0
2003,549U,all,2,1.9716088328075707,1.9856172048699803
2003,549U,all,1,1.0,1.0
2003,549U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,550U,all,15,5.568421052631577,9.734834962415443
2003,550U,all,6,3.2189781021897814,4.007645966518909
2003,550U,all,5,1.586099394828535,2.213948854347699
2003,550U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,550U,all,2,1.898876404494382,1.9469780302238757
2003,550U,all,2,1.9634888438133873,1.9814336112252706
2003,550U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,550U,all,1,1.0,1.0
2003,552U,all,4,2.6666666666666665,3.0861636884341044
2003,552U,all,22,14.820512820512812,18.209309331159524
2003,552U,all,6,4.76470588235294,5.349418023423783
2003,552U,all,7,5.012526096033404,5.936510234497378
2003,552U,all,3,2.6666666666666665,2.82842712474619
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,552U,all,2,1.7534246575342465,1.8609486313308101
2003,552U,all,2,1.8672199170124482,1.9293010006713525
2003,552U,all,2,1.7834186284544524,1.8797399136870878
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,552U,all,1,1.0,1.0
2003,554U,all,6,3.666666666666667,4.666017038523991
2003,554U,all,18,7.9207920792079225,11.622473904956475
2003,554U,all,8,6.095238095238095,6.871566675357258
2003,554U,all,8,3.1588021778584396,4.243576659409659
2003,554U,all,5,1.3094601817210048,1.7500884053339145
2003,554U,all,2,1.9801980198019797,1.9900083082219462
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,554U,all,1,1.0,1.0
2003,560U,all,2,1.6,1.7547653506033232
2003,560U,all,20,9.382978723404259,13.106585217697171
2003,560U,all,12,7.031249999999998,8.783820749087726
2003,560U,all,2,1.7241379310344829,1.8420227750373133
2003,560U,all,1,1.0,1.0
2003,560U,all,3,2.9553072625698324,2.9779752950739002
2003,560U,all,1,1.0,1.0
2003,560U,all,3,2.1654135338345863,2.5072181440762384
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,560U,all,1,1.0,1.0
2003,561U,all,4,2.909090909090909,3.363585661014858
2003,561U,all,15,6.621696801112659,8.922173501726473
2003,561U,all,11,5.666666666666665,7.4103897894611945
2003,561U,all,2,2.0,2.0
2003,561U,all,2,2.0,2.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,2,1.9537572254335263,1.9763777096416912
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,2,2.0,2.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,561U,all,1,1.0,1.0
2003,571U,all,38,3.2015446021751375,6.594112118899707
2003,572U,all,4,3.333333333333333,3.5961154666243225
2003,572U,all,18,14.235294117647062,16.30417027342222
2003,572U,all,3,2.6666666666666665,2.82842712474619
2003,572U,all,6,3.663551401869159,4.724647089667074
2003,572U,all,2,1.4151624548736466,1.59874724140831
2003,572U,all,1,1.0,1.0
2003,572U,all,3,2.798941798941799,2.889861106414558
2003,572U,all,2,1.923076923076923,1.9601317042077895
2003,572U,all,2,1.5850835833690529,1.7434349088368002
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,572U,all,1,1.0,1.0
2003,573U,all,0,Inf,1.0
2003,573U,all,18,7.155279503105591,10.496696389172255
2003,573U,all,8,6.081081081081083,6.915809336112958
2003,573U,all,5,3.0209059233449476,3.619508482920761
2003,573U,all,4,3.4489795918367343,3.6917721827352565
2003,573U,all,2,2.0,2.0
2003,573U,all,2,1.9058823529411761,1.9508174262050981
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,573U,all,2,1.9665427509293683,1.9830107642760253
2003,573U,all,1,1.0,1.0
2003,573U,all,1,1.0,1.0
2003,574U,all,4,3.571428571428571,3.7892914162759954
2003,574U,all,10,5.37777777777778,7.073087675244673
2003,574U,all,8,6.259259259259258,7.037545819046619
2003,574U,all,4,1.2616920651602732,1.6015286910643713
2003,574U,all,2,1.8823529411764706,1.9378192408783848
2003,574U,all,2,2.0,2.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,574U,all,1,1.0,1.0
2003,575U,all,4,3.333333333333333,3.5961154666243225
2003,575U,all,18,11.519999999999996,14.960714456209715
2003,575U,all,8,5.232558139534883,6.4200686779793825
2003,575U,all,3,2.272727272727273,2.586409289858933
2003,575U,all,3,2.454545454545454,2.7047973432601427
2003,575U,all,1,1.0,1.0
2003,575U,all,2,1.8823529411764706,1.9378192408783848
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,2,1.856733524355301,1.9233237521857116
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,2,1.991709844559586,1.9958391110384344
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,575U,all,1,1.0,1.0
2003,585U,all,28,5.46340983790769,10.394065008689923
2003,586U,all,1,1.0,1.0
2003,586U,all,13,5.802292263610316,7.75572732588569
2003,586U,all,9,7.117647058823531,8.152085136711108
2003,586U,all,2,2.0,2.0
2003,586U,all,2,2.0,2.0
2003,586U,all,2,2.0,2.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,2,1.612688757647558,1.7642511605324678
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,586U,all,1,1.0,1.0
2003,603U,all,48,7.042701576694639,12.133922205858005
2003,604U,all,40,2.2193312404498733,4.377106811866884
2003,006U,all,25,8.119402985074627,12.654599472999918
2003,102U,all,1,1.0,1.0
2003,102U,all,9,7.117647058823531,8.152085136711108
2003,102U,all,4,2.076923076923077,2.72568088924821
2003,102U,all,4,4.0,4.0
2003,102U,all,2,2.0,2.0
2003,102U,all,3,2.6666666666666665,2.82842712474619
2003,102U,all,2,1.9058823529411761,1.9508174262050981
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,102U,all,1,1.0,1.0
2003,104U,all,4,3.7692307692307696,3.8643132978583434
2003,104U,all,9,7.117647058823531,8.152085136711108
2003,104U,all,5,4.999999999999998,5.000000000000001
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,2,2.0,2.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,104U,all,1,1.0,1.0
2003,158U,all,0,Inf,1.0
2003,158U,all,11,10.999999999999996,11.000000000000002
2003,158U,all,4,2.6129032258064515,3.155224647081286
2003,158U,all,1,1.0,1.0
2003,158U,all,2,1.923076923076923,1.9601317042077895
2003,158U,all,1,1.0,1.0
2003,159U,all,0,Inf,1.0
2003,159U,all,5,1.9882352941176475,2.8399711135726595
2003,159U,all,6,5.444444444444445,5.742347492053464
2003,159U,all,2,2.0,2.0
2003,159U,all,1,1.0,1.0
2003,160U,all,0,Inf,1.0
2003,160U,all,7,7.0000000000000036,6.999999999999999
2003,160U,all,1,1.0,1.0
2003,160U,all,2,2.0,2.0
2003,160U,all,1,1.0,1.0
2003,160U,all,3,3.000000000000001,2.9999999999999996
2003,160U,all,2,2.0,2.0
2003,160U,all,1,1.0,1.0
2003,160U,all,1,1.0,1.0
2003,161U,all,2,2.0,2.0
2003,161U,all,8,8.0,7.999999999999998
2003,161U,all,2,2.0,2.0
2003,161U,all,1,1.0,1.0
2003,161U,all,1,1.0,1.0
2003,161U,all,1,1.0,1.0
2003,161U,all,1,1.0,1.0
2003,161U,all,1,1.0,1.0
2003,532U,all,6,1.936350777934936,2.8434864480941573
2003,548U,all,33,7.2580766341096945,11.52566246926362
2003,551U,all,1,1.0,1.0
2003,551U,all,10,5.052631578947369,6.973484342973885
2003,551U,all,5,4.5,4.762203155904597
2003,551U,all,6,2.039160839160839,3.070002864998959
2003,551U,all,2,1.923076923076923,1.9601317042077895
2003,551U,all,2,1.9537572254335263,1.9763777096416912
2003,551U,all,2,2.0,2.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,551U,all,1,1.0,1.0
2003,564U,all,22,6.679879059314291,9.630335230694207
2003,502U,all,0,Inf,1.0
2003,502U,all,10,6.06060606060606,7.585370621531233
2003,502U,all,5,4.999999999999998,5.000000000000001
2003,502U,all,3,3.000000000000001,2.9999999999999996
2003,502U,all,5,4.999999999999998,5.000000000000001
2003,502U,all,1,1.0,1.0
2003,502U,all,1,1.0,1.0
2003,502U,all,1,1.0,1.0
2003,502U,all,2,1.975609756097561,1.9876669750024174
2003,502U,all,1,1.0,1.0
2003,502U,all,1,1.0,1.0
2003,502U,all,2,1.9299781181619258,1.9638273009192526
2003,502U,all,2,2.0,2.0
2003,502U,all,2,1.9962264150943396,1.9981099384508874
2003,502U,all,1,1.0,1.0
2003,502U,all,1,1.0,1.0
2003,559U,all,27,8.678966789667896,11.946910269855222
2003,565U,all,4,3.5999999999999996,3.77976314968462
2003,565U,all,11,4.496402877697841,6.573327251591482
2003,565U,all,6,2.227722772277228,3.1013091298746582
2003,565U,all,2,1.8823529411764706,1.9378192408783848
2003,565U,all,2,2.0,2.0
2003,565U,all,2,1.5743073047858942,1.7351258175456956
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,565U,all,1,1.0,1.0
2003,566U,all,3,2.272727272727273,2.586409289858933
2003,566U,all,17,7.948905109489051,11.630867751139892
2003,566U,all,6,5.400000000000002,5.66964472452693
2003,566U,all,2,2.0,2.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,566U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,14,1.953278070836473,3.6266357095388178
2003,004U,all,3,3.000000000000001,2.9999999999999996
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,004U,all,1,1.0,1.0
2003,005U,all,5,1.4204685573366211,1.9207757416107225
2003,005U,all,15,15.000000000000004,15.0
2003,005U,all,3,2.7777777777777772,2.8717458874925876
2003,005U,all,3,2.079136690647482,2.444617175536292
2003,005U,all,2,1.923076923076923,1.9601317042077895
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,005U,all,1,1.0,1.0
2003,007U,all,1,1.0,1.0
2003,007U,all,9,7.117647058823531,8.152085136711108
2003,007U,all,8,8.0,7.999999999999998
2003,007U,all,5,2.4922973878097796,3.2060020994734995
2003,007U,all,1,1.0,1.0
2003,007U,all,2,1.8490566037735847,1.9189085505973331
2003,007U,all,1,1.0,1.0
2003,007U,all,3,2.1228070175438596,2.478206948646503
2003,007U,all,1,1.0,1.0
2003,007U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,103U,all,10,2.8298653610771116,4.1583079842830335
2003,103U,all,8,6.259259259259258,7.037545819046619
2003,103U,all,2,1.6,1.7547653506033232
2003,103U,all,2,2.0,2.0
2003,103U,all,3,2.7557251908396947,2.8765043926750717
2003,103U,all,2,2.0,2.0
2003,103U,all,2,1.2504879635653872,1.4226801330917827
2003,103U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,103U,all,1,1.0,1.0
2003,105U,all,20,4.98914116485686,7.694798875369687
2003,106U,all,2,2.0,2.0
2003,106U,all,15,11.645161290322587,13.430238682898382
2003,106U,all,10,5.2521008403361344,7.123013325165257
2003,106U,all,1,1.0,1.0
2003,106U,all,2,1.7664233576642336,1.8691641638195144
2003,106U,all,1,1.0,1.0
2003,106U,all,2,2.0,2.0
2003,106U,all,1,1.0,1.0
2003,106U,all,1,1.0,1.0
2003,106U,all,1,1.0,1.0
2003,106U,all,1,1.0,1.0
2003,106U,all,1,1.0,1.0
2003,110U,all,4,2.3809523809523814,2.971004096610006
2003,110U,all,12,7.692307692307692,9.61946941552311
2003,110U,all,3,2.6666666666666665,2.82842712474619
2003,110U,all,2,2.0,2.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,2,1.710059171597633,1.8327132138707352
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,110U,all,1,1.0,1.0
2003,111U,all,20,2.79607672320791,4.334758333603893
2003,112U,all,2,1.3846153846153844,1.5691925832141966
2003,112U,all,12,9.142857142857142,10.597404514248414
2003,112U,all,3,1.2148760330578512,1.4630250123049575
2003,112U,all,5,4.737704918032787,4.876160975262546
2003,112U,all,4,3.666666666666667,3.827122360601961
2003,112U,all,3,3.000000000000001,2.9999999999999996
2003,112U,all,3,1.9104477611940298,2.2965374234073592
2003,112U,all,3,2.333333333333333,2.6004900059896596
2003,112U,all,1,1.0,1.0
2003,112U,all,1,1.0,1.0
2003,112U,all,2,2.0,2.0
2003,112U,all,1,1.0,1.0
2003,112U,all,1,1.0,1.0
2003,112U,all,1,1.0,1.0
2003,114U,all,18,5.6610021440482825,7.815583583555724
2003,115U,all,23,5.71362763915547,9.44732832866177
2003,162U,all,2,1.7999999999999998,1.8898815748423097
2003,162U,all,8,3.846153846153846,5.35161041173487
2003,162U,all,3,3.000000000000001,2.9999999999999996
2003,162U,all,2,1.5192878338278932,1.6910021130734858
2003,162U,all,1,1.0,1.0
2003,162U,all,2,1.6334841628959278,1.779503028335461
2003,162U,all,1,1.0,1.0
2003,162U,all,1,1.0,1.0
2003,162U,all,1,1.0,1.0
2003,162U,all,1,1.0,1.0
2003,162U,all,1,1.0,1.0
2003,163U,all,4,2.2857142857142856,2.9257265599673183
2003,163U,all,10,6.215053763440859,7.321801615009846
2003,163U,all,2,1.28,1.4575692649810903
2003,163U,all,3,2.5362318840579707,2.7090572290344324
2003,163U,all,2,1.8348623853211008,1.9106560008522477
2003,163U,all,2,2.0,2.0
2003,163U,all,2,1.9058823529411761,1.9508174262050981
2003,163U,all,1,1.0,1.0
2003,163U,all,1,1.0,1.0
2003,163U,all,1,1.0,1.0
2003,163U,all,1,1.0,1.0
2003,163U,all,1,1.0,1.0
2003,431U,all,2,1.110769230769231,1.2289892094880017
2003,431U,all,18,11.878787878787886,14.75643862448633
2003,431U,all,4,2.5789473684210527,3.1700328249236738
2003,431U,all,2,2.0,2.0
2003,431U,all,4,2.0993788819875774,2.68979658381159
2003,431U,all,1,1.0,1.0
2003,431U,all,2,2.0,2.0
2003,431U,all,1,1.0,1.0
2003,432U,all,4,1.36,1.7730629490822063
2003,432U,all,15,5.0979020979020975,8.99661627866422
2003,432U,all,6,3.789473684210527,4.662978688338382
2003,432U,all,1,1.0,1.0
2003,432U,all,3,1.4117647058823528,1.7613591211464834
2003,432U,all,2,1.9459459459459456,1.9722859800819112
2003,432U,all,3,2.5781544256120528,2.7673100851297248
2003,432U,all,2,1.9058823529411761,1.9508174262050981
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,432U,all,1,1.0,1.0
2003,433U,all,3,2.6666666666666665,2.82842712474619
2003,433U,all,12,6.666666666666666,8.944271909999157
2003,433U,all,7,6.4,6.727171322029715
2003,433U,all,1,1.0,1.0
2003,433U,all,2,2.0,2.0
2003,433U,all,3,2.4155251141552516,2.6804498024509735
2003,433U,all,1,1.0,1.0
2003,433U,all,1,1.0,1.0
2003,433U,all,2,1.898876404494382,1.9469780302238757
2003,433U,all,1,1.0,1.0
2003,433U,all,1,1.0,1.0
2003,433U,all,1,1.0,1.0
2003,434U,all,4,3.571428571428571,3.7892914162759954
2003,434U,all,13,2.8867924528301896,5.287936006165325
2003,434U,all,4,1.9692307692307693,2.5876468925581615
2003,434U,all,4,2.7169811320754715,3.250320557210183
2003,434U,all,3,3.000000000000001,2.9999999999999996
2003,434U,all,3,2.539888682745825,2.7015385434518797
2003,434U,all,1,1.0,1.0
2003,434U,all,1,1.0,1.0
2003,434U,all,1,1.0,1.0
2003,434U,all,1,1.0,1.0
2003,434U,all,1,1.0,1.0
2003,434U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,12,11.999999999999995,12.0
2003,508U,all,5,4.0,4.455659733512511
2003,508U,all,2,1.6701030927835052,1.805508457957155
2003,508U,all,5,3.403361344537815,3.9560051114187598
2003,508U,all,2,1.898876404494382,1.9469780302238757
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,508U,all,1,1.0,1.0
2003,509U,all,3,2.5714285714285716,2.7494592739972052
2003,509U,all,10,4.081632653061225,6.31033881760106
2003,509U,all,2,1.7999999999999998,1.8898815748423097
2003,509U,all,3,2.597122302158274,2.7545911432828305
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,2,1.8823529411764706,1.9378192408783848
2003,509U,all,1,1.0,1.0
2003,509U,all,2,1.6423357664233578,1.7858869300686604
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,509U,all,1,1.0,1.0
2003,510U,all,28,9.386089425124204,15.027102221142135
2003,511U,all,3,2.5714285714285716,2.7494592739972052
2003,511U,all,17,13.363636363636369,15.342599068507967
2003,511U,all,6,3.813559322033898,4.614706611083658
2003,511U,all,2,2.0,2.0
2003,511U,all,4,2.0936819172113292,2.726286010801202
2003,511U,all,1,1.0,1.0
2003,511U,all,1,1.0,1.0
2003,511U,all,1,1.0,1.0
2003,511U,all,1,1.0,1.0
2003,516U,all,1,1.0,1.0
2003,516U,all,11,5.212765957446809,6.883952688661669
2003,516U,all,7,3.226666666666667,4.203919451767588
2003,516U,all,1,1.0,1.0
2003,516U,all,1,1.0,1.0
2003,516U,all,1,1.0,1.0
2003,516U,all,1,1.0,1.0
2003,516U,all,1,1.0,1.0
2003,556U,all,16,6.593552908199017,8.969135784031788
2003,557U,all,13,4.7235421166306715,7.031014286070123
2003,558U,all,3,2.6666666666666665,2.82842712474619
2003,558U,all,17,14.44,15.974183389928559
2003,558U,all,3,1.177024482109228,1.3968520179544737
2003,558U,all,1,1.0,1.0
2003,558U,all,3,2.7931034482758617,2.8888455168024434
2003,558U,all,2,1.7999999999999998,1.8898815748423097
2003,558U,all,2,1.9650655021834063,1.9822484180857005
2003,558U,all,1,1.0,1.0
2003,558U,all,1,1.0,1.0
2003,587U,all,6,4.571428571428571,5.106083043687101
2003,587U,all,11,7.47457627118644,8.939584367399279
2003,587U,all,9,4.5,6.206291332266231
2003,587U,all,2,1.5076923076923079,1.6813210759468074
2003,587U,all,2,1.8823529411764706,1.9378192408783848
2003,587U,all,1,1.0,1.0
2003,587U,all,2,1.9600000000000004,1.9796263300525183
2003,587U,all,1,1.0,1.0
2003,587U,all,1,1.0,1.0
2003,587U,all,1,1.0,1.0
2003,587U,all,1,1.0,1.0
2003,587U,all,1,1.0,1.0
2003,587U,all,1,1.0,1.0
2003,485U,all,22,8.99131378935939,13.046235367743142
2003,486U,all,22,2.8154207088960748,4.651098687096723
2003,493U,all,24,2.281587308741014,4.261743109386817
2003,519U,all,27,9.528396836808055,13.092210080382861
2003,520U,all,5,2.6666666666666665,3.469521526355495
2003,520U,all,13,5.547945205479452,7.893070964394678
2003,520U,all,4,3.000000000000001,3.3699221861993243
2003,520U,all,8,4.355555555555556,5.824531364306152
2003,520U,all,2,2.0,2.0
2003,520U,all,1,1.0,1.0
2003,520U,all,2,2.0,2.0
2003,520U,all,1,1.0,1.0
2003,520U,all,1,1.0,1.0
2003,520U,all,1,1.0,1.0
2003,520U,all,1,1.0,1.0
2003,520U,all,1,1.0,1.0
2003,520U,all,1,1.0,1.0
2003,544U,all,1,1.0,1.0
2003,544U,all,18,12.487804878048781,14.869122074301725
