YEAR,STRAT,PROT,strata_richness,strata_simpson,strata_shannon
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,2,2.0,2.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,1,1,1.0,1.0
2000,ISOL_LR,2,0,Inf,1.0
2000,ISOL_LR,2,10,10.000000000000002,9.999999999999998
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,5,4.999999999999998,5.000000000000001
2000,ISOL_LR,2,3,3.000000000000001,2.9999999999999996
2000,ISOL_LR,2,3,2.9999999999999996,2.9999999999999996
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,2,2.0,2.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_LR,2,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,13,10.714285714285708,12.041123426403459
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,2,2.0,2.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,4,4.0,4.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,4,4.0,4.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,0,1,1.0,1.0
2000,ISOL_MR,1,0,Inf,1.0
2000,ISOL_MR,1,13,13.000000000000009,13.000000000000005
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,8,8.0,7.999999999999998
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,4,4.0,4.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,1,1,1.0,1.0
2000,ISOL_MR,2,0,Inf,1.0
2000,ISOL_MR,2,20,19.999999999999982,19.999999999999996
2000,ISOL_MR,2,3,2.9999999999999996,2.9999999999999996
2000,ISOL_MR,2,4,4.0,4.0
2000,ISOL_MR,2,4,4.0,4.0
2000,ISOL_MR,2,5,4.999999999999998,5.000000000000001
2000,ISOL_MR,2,3,3.000000000000001,2.9999999999999996
2000,ISOL_MR,2,2,2.0,2.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,3,3.000000000000001,2.9999999999999996
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,4,4.0,4.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,ISOL_MR,2,1,1.0,1.0
2000,SPGR_HR,2,0,Inf,1.0
2000,SPGR_HR,2,16,16.0,15.999999999999998
2000,SPGR_HR,2,4,4.0,4.0
2000,SPGR_HR,2,5,4.999999999999998,5.000000000000001
2000,SPGR_HR,2,3,3.000000000000001,2.9999999999999996
2000,SPGR_HR,2,2,2.0,2.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,2,2.0,2.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_HR,2,1,1.0,1.0
2000,SPGR_LR,2,0,Inf,1.0
2000,SPGR_LR,2,11,10.999999999999996,11.000000000000002
2000,SPGR_LR,2,2,2.0,2.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,5,4.999999999999998,5.000000000000001
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,2,2.0,2.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,2,2.0,2.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,2,2.0,2.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,2,2.0,2.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2000,SPGR_LR,2,1,1.0,1.0
2004,CONT_HR,0,0,Inf,1.0
2004,CONT_HR,0,12,11.999999999999995,12.0
2004,CONT_HR,0,5,4.999999999999998,5.000000000000001
2004,CONT_HR,0,2,2.0,2.0
2004,CONT_HR,0,4,4.0,4.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,6,6.000000000000002,6.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,2,2.0,2.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,3,3.000000000000001,2.9999999999999996
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,0,1,1.0,1.0
2004,CONT_HR,1,0,Inf,1.0
2004,CONT_HR,1,19,19.00000000000002,19.000000000000004
2004,CONT_HR,1,5,5.000000000000001,5.000000000000001
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,8,8.0,7.999999999999998
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,3,2.9999999999999996,2.9999999999999996
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,2,2.0,2.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,2,2.0,2.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,2,2.0,2.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
2004,CONT_HR,1,1,1.0,1.0
