YEAR,STRAT,protected_status,strata_richness,strata_simpson,strata_shannon
2002,INPR,all,17,16.999999999999996,17.0
2002,INPR,all,6,6.000000000000002,6.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,4,4.0,4.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,2,2.0,2.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,INPR,all,1,1.0,1.0
2002,MCPR,all,0,Inf,1.0
2002,MCPR,all,18,17.999999999999993,17.999999999999996
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,7,7.0000000000000036,6.999999999999999
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,0,Inf,1.0
2002,MCPR,all,7,7.0000000000000036,6.999999999999999
2002,MCPR,all,5,4.999999999999998,5.000000000000001
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,5,4.999999999999998,5.000000000000001
2002,MCPR,all,4,4.0,4.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,3,3.000000000000001,2.9999999999999996
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,2,2.0,2.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,MCPR,all,1,1.0,1.0
2002,OFPR,all,0,Inf,1.0
2002,OFPR,all,11,10.999999999999996,11.000000000000002
2002,OFPR,all,4,4.0,4.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,11,10.999999999999996,11.000000000000002
2002,OFPR,all,5,4.999999999999998,5.000000000000001
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,0,Inf,1.0
2002,OFPR,all,13,13.000000000000009,12.999999999999995
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,6,6.000000000000002,6.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,2,2.0,2.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,3,3.000000000000001,2.9999999999999996
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2002,OFPR,all,1,1.0,1.0
2003,FDLR,0,0,Inf,1.0
2003,FDLR,0,17,16.999999999999996,17.0
2003,FDLR,0,3,3.000000000000001,2.9999999999999996
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,4,4.0,4.0
2003,FDLR,0,2,2.0,2.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,2,2.0,2.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FDLR,0,1,1.0,1.0
2003,FMLR,0,0,Inf,1.0
2003,FMLR,0,29,29.000000000000036,29.000000000000004
2003,FMLR,0,9,8.999999999999996,9.000000000000002
2003,FMLR,0,2,2.0,2.0
2003,FMLR,0,2,2.0,2.0
2003,FMLR,0,2,2.0,2.0
2003,FMLR,0,4,4.0,4.0
2003,FMLR,0,4,4.0,4.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,3,2.9999999999999996,2.9999999999999996
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,2,2.0,2.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FMLR,0,1,1.0,1.0
2003,FSLR,0,0,Inf,1.0
2003,FSLR,0,22,22.00000000000002,22.000000000000004
2003,FSLR,0,7,7.0000000000000036,6.999999999999999
2003,FSLR,0,4,4.0,4.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,4,4.0,4.0
2003,FSLR,0,2,2.0,2.0
2003,FSLR,0,2,2.0,2.0
2003,FSLR,0,3,3.000000000000001,2.9999999999999996
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,3,3.000000000000001,2.9999999999999996
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,2,2.0,2.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,2,2.0,2.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,FSLR,0,1,1.0,1.0
2003,HRRF,0,0,Inf,1.0
2003,HRRF,0,25,24.99999999999998,24.999999999999986
2003,HRRF,0,7,7.0000000000000036,6.999999999999999
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,5,4.999999999999998,5.000000000000001
2003,HRRF,0,2,2.0,2.0
2003,HRRF,0,2,2.0,2.0
2003,HRRF,0,3,3.000000000000001,2.9999999999999996
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,2,2.0,2.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,2,2.0,2.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
2003,HRRF,0,1,1.0,1.0
