YEAR,REGION,SPECIES_CD,density,var,n,nm,N,NM,protected_status
2016,DRY TORT,LAC MAXI,0.8854299716557221,0.139032556570692,71,136,7763.0,439295.93714573636,1
1999,DRY TORT,BOD PULC,0.009255044758003338,5.313002828378582e-5,78,151,4394.0,994598.1439228987,2
1999,DRY TORT,BOD RUFU,0.06615934607798513,4.8132578051247594e-4,78,151,4394.0,994598.1439228987,2
1999,DRY TORT,LAC MAXI,0.793658667392765,0.018670979670421157,78,151,4394.0,994598.1439228987,2
2000,DRY TORT,BOD PULC,0.0,0.0,124,228,4394.0,994598.1439228987,2
2000,DRY TORT,BOD RUFU,0.09534454291502673,4.4926156136797593e-4,124,228,4394.0,994598.1439228987,2
2000,DRY TORT,LAC MAXI,0.5318056276979005,0.004317378203155029,124,228,4394.0,994598.1439228987,2
2004,DRY TORT,BOD PULC,0.010537625303003038,9.812625535081226e-5,199,362,4394.0,994598.1439228987,2
2004,DRY TORT,BOD RUFU,0.06979979563295953,1.5710462841901673e-4,199,362,4394.0,994598.1439228987,2
2004,DRY TORT,LAC MAXI,0.4489465461047969,0.0032590866125839844,199,362,4394.0,994598.1439228987,2
2006,DRY TORT,BOD PULC,0.003134810167869082,4.332823403257913e-6,155,298,4394.0,994598.1439228987,2
2006,DRY TORT,BOD RUFU,0.102885108167138,9.241934888128437e-4,155,298,4394.0,994598.1439228987,2
2006,DRY TORT,LAC MAXI,0.56548575098067,0.001884671563708601,155,298,4394.0,994598.1439228987,2
2008,DRY TORT,BOD PULC,0.005022473212504907,1.0807980851150382e-5,213,405,4394.0,994598.1439228987,2
2008,DRY TORT,BOD RUFU,0.09016365588147535,1.9012147453024327e-4,213,405,4394.0,994598.1439228987,2
2008,DRY TORT,LAC MAXI,0.5916118013860248,0.005481367815646349,213,405,4394.0,994598.1439228987,2
2010,DRY TORT,BOD PULC,0.027934374671235093,4.391552981280629e-4,228,441,4394.0,994598.1439228987,2
2010,DRY TORT,BOD RUFU,0.1717276569793538,5.150918375119984e-4,228,441,4394.0,994598.1439228987,2
2010,DRY TORT,LAC MAXI,0.49724852059737196,0.002886401213023624,228,441,4394.0,994598.1439228987,2
2012,DRY TORT,BOD PULC,0.005797413037620164,1.5199317638082555e-5,268,525,4394.0,994598.1439228987,2
2012,DRY TORT,BOD RUFU,0.16725248310367422,5.582917678219955e-4,268,525,4394.0,994598.1439228987,2
2012,DRY TORT,LAC MAXI,0.7793415408331661,0.00470029805474664,268,525,4394.0,994598.1439228987,2
2014,DRY TORT,BOD PULC,0.004520374582447491,1.713607510903349e-5,238,464,17567.0,994088.8481050046,2
2014,DRY TORT,BOD RUFU,0.1554769502174543,8.321541818796302e-4,238,464,17567.0,994088.8481050046,2
2014,DRY TORT,LAC MAXI,0.49773396484240184,0.00371648636328569,238,464,17567.0,994088.8481050046,2
2016,DRY TORT,BOD PULC,0.0040528594066477595,5.397731266028572e-6,193,365,17567.0,994088.8481050046,2
2016,DRY TORT,BOD RUFU,0.06788359641366139,1.4179182173632853e-4,193,365,17567.0,994088.8481050046,2
2016,DRY TORT,LAC MAXI,0.44737154356006414,0.004375519902686303,193,365,17567.0,994088.8481050046,2
1999,DRY TORT,BOD PULC,0.01502178279052395,6.686971520765402e-5,170,327,7777.0,1760352.7003387308,all
1999,DRY TORT,BOD RUFU,0.12371668289277908,4.213046238507973e-4,170,327,7777.0,1760352.7003387308,all
1999,DRY TORT,LAC MAXI,0.7459784391704477,0.00854705032513053,170,327,7777.0,1760352.7003387308,all
2000,DRY TORT,BOD PULC,0.0016719739200810838,2.0525471512710707e-6,207,381,7709.0,1744960.6489534879,all
2000,DRY TORT,BOD RUFU,0.17168260332526758,7.44905664931357e-4,207,381,7709.0,1744960.6489534879,all
2000,DRY TORT,LAC MAXI,0.535242432646626,0.002513237688693446,207,381,7709.0,1744960.6489534879,all
2004,DRY TORT,BOD PULC,0.013225300617457827,3.571216305997489e-5,310,576,7777.0,1760352.7003387308,all
2004,DRY TORT,BOD RUFU,0.16371306598076846,0.0038821674579414215,310,576,7777.0,1760352.7003387308,all
2004,DRY TORT,LAC MAXI,0.47194516049092283,0.00243875485152256,310,576,7777.0,1760352.7003387308,all
2006,DRY TORT,BOD PULC,0.00876962667994621,7.940658066521412e-6,253,484,7734.0,1750619.491374533,all
2006,DRY TORT,BOD RUFU,0.14509283389584327,7.012837460942596e-4,253,484,7734.0,1750619.491374533,all
2006,DRY TORT,LAC MAXI,0.43713714906730855,0.0016703615182090078,253,484,7734.0,1750619.491374533,all
2008,DRY TORT,BOD PULC,0.007599696310252986,5.788722352021161e-6,338,653,7777.0,1760352.7003387308,all
2008,DRY TORT,BOD RUFU,0.18192406311382933,4.8074603334725556e-4,338,653,7777.0,1760352.7003387308,all
2008,DRY TORT,LAC MAXI,0.55200365553388,0.006060147772412824,338,653,7777.0,1760352.7003387308,all
2010,DRY TORT,BOD PULC,0.019289103395746385,1.4306249310211907e-4,364,703,7777.0,1760352.7003387308,all
2010,DRY TORT,BOD RUFU,0.21722794502944434,4.247617551560102e-4,364,703,7777.0,1760352.7003387308,all
2010,DRY TORT,LAC MAXI,0.4246501332060918,0.001382260008088157,364,703,7777.0,1760352.7003387308,all
2012,DRY TORT,BOD PULC,0.00801906864700617,6.396408075272727e-6,416,813,7777.0,1760352.7003387308,all
2012,DRY TORT,BOD RUFU,0.20819916951042497,3.336405717271855e-4,416,813,7777.0,1760352.7003387308,all
2012,DRY TORT,LAC MAXI,0.6252125877189143,0.0022087811401011585,416,813,7777.0,1760352.7003387308,all
2014,DRY TORT,BOD PULC,0.013771946066387432,2.6361485320174064e-5,358,704,31092.0,1759447.2855513636,all
2014,DRY TORT,BOD RUFU,0.1625482882807708,3.6451375645023433e-4,358,704,31092.0,1759447.2855513636,all
2014,DRY TORT,LAC MAXI,0.4149365122531654,0.00269802001905082,358,704,31092.0,1759447.2855513636,all
2016,DRY TORT,BOD PULC,0.003599201447522559,2.1445007954594747e-6,286,544,30921.0,1749770.6650113764,all
2016,DRY TORT,BOD RUFU,0.10472259979300862,1.6985664583465498e-4,286,544,30921.0,1749770.6650113764,all
2016,DRY TORT,LAC MAXI,0.49929129292355334,0.010194515901443518,286,544,30921.0,1749770.6650113764,all
